countryindyear,count
"romania, hospital & health care, 2007",9
"thailand, telecommunications, 2015",7
"denmark, design, 2003",11
"kazakhstan, airlines/aviation, 2004",1
"ireland, outsourcing/offshoring, 2012",2
"mongolia, financial services, 1997",2
"peru, professional training & coaching, 2010",5
"france, law practice, 1992",18
"united kingdom, computer games, 2006",21
"spain, translation and localization, 2013",26
"new zealand, non-profit organization management, 1938",1
"norway, fine art, 2009",2
"hungary, online media, 2009",4
"singapore, entertainment, 2013",9
"lithuania, marketing and advertising, 2016",14
"georgia, financial services, 2013",3
"nicaragua, renewables & environment, 2014",2
"switzerland, hospitality, 2017",9
"united states, leisure, travel & tourism, 1955",8
"tunisia, market research, 2017",1
"venezuela, wholesale, 2016",3
"india, civil engineering, 1972",2
"spain, sporting goods, 2015",15
"spain, real estate, 1967",2
"netherlands, mechanical or industrial engineering, 1988",12
"israel, renewables & environment, 2010",7
"dominican republic, hospital & health care, 2017",1
"mexico, food production, 2014",7
"turkey, photography, 1997",3
"czechia, international trade and development, 2007",4
"france, wholesale, 1993",20
"egypt, oil & energy, 2016",10
"brazil, veterinary, 2013",19
"romania, biotechnology, 2009",1
"brazil, judiciary, 1996",10
"greece, media production, 2011",8
"france, entertainment, 1997",1
"sweden, printing, 1980",2
"united states, semiconductors, 1977",5
"united states, government administration, 1952",13
"canada, online media, 2009",29
"denmark, renewables & environment, 2009",17
"switzerland, management consulting, 1988",11
"philippines, accounting, 2007",2
"poland, e-learning, 2012",4
"pakistan, marketing and advertising, 1993",1
"singapore, e-learning, 2009",4
"united arab emirates, oil & energy, 1996",6
"bangladesh, apparel & fashion, 2014",16
"mauritius, logistics and supply chain, 2015",1
"spain, real estate, 1980",7
"peru, construction, 2006",17
"canada, logistics and supply chain, 2003",10
"chile, market research, 2009",5
"panama, e-learning, 2016",1
"algeria, broadcast media, 2015",2
"cyprus, paper & forest products, 1978",1
"netherlands, government relations, 2007",11
"france, government relations, 2008",4
"malaysia, computer software, 1999",4
"turkey, financial services, 2013",16
"china, real estate, 2002",5
"italy, philanthropy, 2012",5
"india, mining & metals, 1986",5
"israel, real estate, 2017",7
"colombia, photography, 2014",6
"germany, retail, 1988",4
"cyprus, airlines/aviation, 2013",2
"united kingdom, paper & forest products, 1990",6
"france, restaurants, 1969",5
"united arab emirates, construction, 1941",2
"portugal, health, wellness and fitness, 1999",6
"new zealand, mechanical or industrial engineering, 2006",7
"australia, cosmetics, 1954",1
"singapore, retail, 1983",1
"australia, hospital & health care, 1994",17
"austria, machinery, 1934",2
"brazil, accounting, 1976",10
"australia, legal services, 2013",50
"denmark, consumer goods, 1997",3
"france, wine and spirits, 1947",5
"norway, computer software, 2001",21
"costa rica, human resources, 2006",2
"netherlands, investment management, 2007",10
"india, textiles, 1994",5
"canada, civic & social organization, 1995",21
"poland, computer & network security, 2016",3
"bolivia, legal services, 1958",1
"china, building materials, 1993",17
"saudi arabia, research, 2016",2
"canada, transportation/trucking/railroad, 2004",28
"thailand, marketing and advertising, 2010",12
"zimbabwe, mechanical or industrial engineering, 1988",1
"united states, primary/secondary education, 2018",36
"united kingdom, fine art, 1999",9
"india, consumer services, 2008",15
"turkey, fishery, 1998",2
"canada, music, 2006",30
"luxembourg, entertainment, 2010",2
"germany, mechanical or industrial engineering, 2012",13
"malaysia, broadcast media, 2010",3
"united kingdom, automotive, 1982",24
"netherlands, civil engineering, 1859",2
"united states, packaging and containers, 2015",50
"australia, accounting, 1972",9
"netherlands, environmental services, 1994",19
"italy, judiciary, 2006",3
"slovenia, wholesale, 1929",1
"bangladesh, health, wellness and fitness, 2012",2
"chile, transportation/trucking/railroad, 2010",5
"portugal, cosmetics, 2017",2
"greece, information technology and services, 1993",7
"canada, facilities services, 2008",18
"chile, mechanical or industrial engineering, 1997",3
"united states, internet, 1983",15
"colombia, entertainment, 2015",12
"portugal, human resources, 2011",15
"germany, events services, 2012",23
"italy, health, wellness and fitness, 2013",53
"china, building materials, 2014",13
"switzerland, food & beverages, 2017",12
"mexico, arts and crafts, 2002",4
"portugal, newspapers, 2013",5
"colombia, renewables & environment, 2011",7
"saudi arabia, marketing and advertising, 2016",22
"costa rica, human resources, 2002",1
"portugal, textiles, 1964",2
"united kingdom, higher education, 2001",12
"united kingdom, information services, 1976",2
"indonesia, facilities services, 2015",2
"italy, medical devices, 2010",17
"united kingdom, leisure, travel & tourism, 1983",29
"israel, medical devices, 2015",9
"turkey, construction, 1991",14
"denmark, online media, 2017",13
"united states, commercial real estate, 1982",28
"israel, non-profit organization management, 2016",5
"germany, media production, 1982",2
"sweden, pharmaceuticals, 2010",13
"argentina, sports, 2013",8
"united states, human resources, 1979",30
"united kingdom, insurance, 1993",34
"cyprus, internet, 2003",3
"iran, food production, 1990",2
"mexico, veterinary, 2016",1
"australia, events services, 1995",15
"netherlands, hospital & health care, 1963",2
"somalia, non-profit organization management, 2017",1
"nepal, arts and crafts, 2007",1
"united kingdom, international trade and development, 2001",8
"france, sports, 1930",2
"greece, maritime, 1989",4
"argentina, hospital & health care, 2015",4
"south africa, design, 1969",1
"mexico, architecture & planning, 2010",24
"peru, non-profit organization management, 2016",4
"netherlands, translation and localization, 2016",11
"greece, electrical/electronic manufacturing, 2003",1
"hong kong, media production, 2012",5
"vietnam, civic & social organization, 2014",1
"czechia, retail, 2009",6
"china, construction, 2013",8
"united kingdom, real estate, 1959",10
"canada, consumer goods, 2018",19
"russia, logistics and supply chain, 2013",6
"indonesia, furniture, 2000",3
"italy, education management, 2003",11
"greece, computer software, 2012",21
"kenya, information services, 2011",2
"chile, higher education, 2000",4
"italy, mental health care, 2013",12
"bulgaria, civil engineering, 2014",4
"mexico, environmental services, 2015",9
"sweden, individual & family services, 2017",3
"netherlands, real estate, 1918",4
"spain, computer hardware, 2009",15
"netherlands, graphic design, 1990",6
"united arab emirates, apparel & fashion, 1956",1
"mexico, nanotechnology, 2014",3
"brazil, hospitality, 1998",10
"poland, real estate, 2010",18
"china, animation, 2015",4
"germany, consumer services, 1983",1
"italy, medical devices, 2008",14
"uganda, hospitality, 2000",1
"singapore, mechanical or industrial engineering, 1992",4
"ukraine, electrical/electronic manufacturing, 1991",3
"mexico, health, wellness and fitness, 2002",5
"south africa, industrial automation, 2002",2
"turkey, non-profit organization management, 1995",5
"france, environmental services, 1988",5
"romania, civil engineering, 2010",4
"united kingdom, retail, 2001",59
"united states, banking, 1964",27
"italy, accounting, 1990",4
"singapore, retail, 2013",19
"romania, civil engineering, 2016",5
"chile, food & beverages, 2005",5
"netherlands, government relations, 2006",5
"spain, restaurants, 2017",17
"united states, industrial automation, 2002",75
"canada, education management, 2009",59
"canada, import and export, 2017",11
"united kingdom, media production, 1985",8
"sweden, motion pictures and film, 2013",11
"philippines, automotive, 2015",3
"italy, construction, 1955",5
"new zealand, hospital & health care, 2010",9
"cyprus, food & beverages, 2010",1
"united states, fund-raising, 1887",2
"netherlands, public policy, 1994",2
"guam, management consulting, 2013",1
"denmark, computer software, 2013",58
"italy, biotechnology, 2010",12
"pakistan, business supplies and equipment, 2005",2
"ireland, events services, 2013",15
"india, import and export, 1993",9
"france, information services, 2001",8
"slovakia, program development, 2012",1
"denmark, oil & energy, 2011",8
"chile, retail, 2017",9
"spain, farming, 1987",9
"united states, civic & social organization, 1951",14
"china, architecture & planning, 2007",10
"monaco, real estate, 2003",1
"mexico, telecommunications, 2014",20
"poland, furniture, 2000",3
"united states, insurance, 1931",40
"albania, financial services, 2014",2
"argentina, printing, 1990",5
"australia, higher education, 2012",6
"united states, financial services, 1948",26
"united arab emirates, international affairs, 2005",1
"kenya, civil engineering, 1993",1
"united arab emirates, telecommunications, 2011",16
"libya, information technology and services, 1997",2
"estonia, management consulting, 1995",1
"spain, human resources, 1988",12
"india, food production, 2015",26
"hong kong, furniture, 2015",3
"malaysia, marketing and advertising, 2007",10
"india, food production, 2010",19
"united states, plastics, 1934",6
"india, electrical/electronic manufacturing, 2005",41
"sweden, logistics and supply chain, 2017",6
"colombia, health, wellness and fitness, 2016",18
"united states, primary/secondary education, 1937",5
"estonia, construction, 1991",3
"united kingdom, machinery, 2008",13
"brazil, research, 1999",10
"germany, public relations and communications, 2008",24
"canada, printing, 1985",22
"italy, information technology and services, 1992",58
"netherlands, restaurants, 2015",27
"spain, apparel & fashion, 1967",4
"united kingdom, utilities, 1997",18
"switzerland, professional training & coaching, 2005",15
"france, airlines/aviation, 1990",1
"spain, renewables & environment, 1971",2
"germany, events services, 1995",10
"mexico, hospitality, 2011",13
"new zealand, accounting, 1975",1
"brazil, consumer electronics, 2011",10
"turkey, environmental services, 2013",11
"new zealand, writing and editing, 2015",7
"india, mining & metals, 2004",8
"india, business supplies and equipment, 2002",14
"argentina, mechanical or industrial engineering, 2010",15
"denmark, pharmaceuticals, 1991",1
"canada, non-profit organization management, 1976",37
"thailand, entertainment, 2016",7
"netherlands, translation and localization, 2011",11
"spain, food & beverages, 1953",2
"greece, marketing and advertising, 2006",15
"canada, furniture, 1999",9
"lithuania, business supplies and equipment, 2009",2
"china, management consulting, 2003",17
"pakistan, oil & energy, 2002",3
"algeria, marketing and advertising, 2017",7
"france, public relations and communications, 1999",11
"sweden, retail, 1980",3
"canada, industrial automation, 2007",15
"spain, design, 2005",61
"denmark, consumer services, 2010",6
"chile, environmental services, 2000",7
"malaysia, electrical/electronic manufacturing, 2009",3
"united states, textiles, 1928",2
"malaysia, retail, 2013",4
"montenegro, leisure, travel & tourism, 2015",2
"united states, paper & forest products, 1958",3
"indonesia, civic & social organization, 2012",7
"netherlands, e-learning, 2010",28
"singapore, accounting, 2008",5
"turkey, computer games, 2010",5
"united kingdom, farming, 1833",1
"peru, publishing, 2011",1
"bahrain, accounting, 2003",1
"south africa, medical practice, 2004",1
"japan, apparel & fashion, 2009",5
"canada, medical practice, 1997",12
"spain, oil & energy, 1996",7
"south africa, oil & energy, 2002",6
"cyprus, real estate, 2011",2
"egypt, outsourcing/offshoring, 2014",8
